comment,qos,transid,city,ssid,encryption,wep,bcninterval,dhcp,type,channel,trilong,paynet,userfound,housenumber,lasttime,firsttime,name,lastupdt,country,region,netid,freenet,trilat,road
,0,20120326-00000,Milano,FASTWEB-1-WIFI0001,wpa,W,0,?,infra,11,9.14151192,?,False,,2012-03-26T00:00:00.000Z,2012-03-26T06:00:00.000Z,,2012-03-25T22:00:00.000Z,IT,LOM,00:01:36:E2:EE:D1,?,45.4700737,Via Giuseppe Massarenti
,0,20130914-00000,Milano,FASTWEB-1-HZKM8dRSubv8,wpa,W,0,?,infra,6,9.13789654,?,False,,2013-09-14T00:00:00.000Z,2013-09-14T07:00:00.000Z,,2013-09-13T22:00:00.000Z,IT,LOM,00:01:36:E2:EE:D5,?,45.50416946,Via Varesina
,0,20130129-00000,Milano,FASTWEB-1-VMaotyAHWoPS,wpa,W,0,?,infra,6,9.20404339,?,False,11,2013-01-29T05:00:00.000Z,2013-01-29T12:00:00.000Z,,2013-01-29T03:00:00.000Z,IT,LOM,00:01:36:E2:EF:06,?,45.45350647,Via Carlo Botta
,0,20121230-00000,Milano,FASTWEBCS-2013,wpa,W,0,?,infra,6,9.20959473,?,False,36,2014-03-20T08:00:00.000Z,2012-06-15T19:00:00.000Z,,2014-03-20T06:00:00.000Z,IT,LOM,00:01:36:E2:EF:1A,?,45.48193741,Via Benedetto Marcello
,4,20150907-00000,Milano,FASTWEB-1-fbGWJpks3Bx8,wpa,W,0,?,infra,1,9.16679859,?,False,3,2016-05-19T13:00:00.000Z,2015-09-07T21:00:00.000Z,,2016-05-19T13:00:00.000Z,IT,LOM,00:01:36:E2:EF:74,?,45.48453522,Piazza Gerusalemme
,0,20120212-00000,Milano,FASTWEB-1-W6eHaiTekSEq,wpa,W,0,?,infra,11,9.22024632,?,False,92,2012-02-12T11:00:00.000Z,2011-12-29T17:00:00.000Z,,2012-02-12T09:00:00.000Z,IT,LOM,00:01:36:E2:EF:83,?,45.49778366,Viale Monza
,4,20130129-00000,Milano,FASTWEB-1-001CA2BCD5BC,wep,Y,0,?,infra,11,9.20837688,?,False,,2015-10-21T10:00:00.000Z,2013-01-29T12:00:00.000Z,,2015-10-21T10:00:00.000Z,IT,LOM,00:01:36:E2:EF:94,?,45.45235062,Via Gerolamo Tiraboschi
,3,20130115-00000,Milano,FASTWEB-1-S8ZgvTSHmKPS,wpa,W,0,?,infra,1,9.15607166,?,False,,2015-04-18T20:00:00.000Z,2013-01-15T07:00:00.000Z,,2015-06-14T00:00:00.000Z,IT,LOM,00:01:36:E2:EF:B5,?,45.43953323,Via Biella
,0,20150419-00000,Milano,FASTWEB-1-KUnrDgDS7oV6,wpa,W,0,?,infra,6,9.1440258,?,False,,2015-04-19T22:00:00.000Z,2015-04-19T21:00:00.000Z,,2015-06-14T02:00:00.000Z,IT,LOM,00:01:36:E2:EF:C8,?,45.45550919,Via Pietro Rondoni
,0,20131224-00000,Milano,FASTWEB-1-pBB3JHcsFdVy,wpa,W,0,?,infra,6,9.1785202,?,False,,2013-12-24T13:00:00.000Z,2013-12-22T17:00:00.000Z,,2013-12-24T11:00:00.000Z,IT,LOM,00:01:36:E2:EF:EB,?,45.5066452,Via Pellegrino Rossi
,0,20120322-00000,Milano,FASTWEB-1-sL4DPG5ezcqY,wpa,W,0,?,infra,6,9.14957237,?,False,,2012-03-22T08:00:00.000Z,2012-03-21T23:00:00.000Z,,2013-01-14T22:00:00.000Z,IT,LOM,00:01:36:E2:EF:FC,?,45.44963837,Via Savona
,0,20120605-00000,Milano,Fastweb-ok,wep,Y,0,?,infra,11,9.13655853,?,False,,2012-06-05T05:00:00.000Z,2012-06-05T11:00:00.000Z,,2012-06-05T03:00:00.000Z,IT,LOM,00:01:36:E2:F0:0F,?,45.46136093,Piazzale Giovanni delle Bande Nere
,3,20120208-00000,Milano,FASTWEB-1-casa,wep,Y,0,?,infra,11,9.16667557,?,False,22,2012-06-05T05:00:00.000Z,2012-02-09T09:00:00.000Z,,2012-06-05T03:00:00.000Z,IT,LOM,00:01:36:E2:F0:22,?,45.46015549,Viale Papiniano
,3,20120215-00000,Milano,Fastweb2012,wpa,W,0,?,infra,11,9.15519333,?,False,16,2012-03-11T13:00:00.000Z,2012-02-15T13:00:00.000Z,,2012-03-11T11:00:00.000Z,IT,LOM,00:01:36:E2:F0:2F,?,45.45080948,Piazzale delle Milizie
,0,20151026-00000,Milano,fastweb-ROOBIK,wpa,W,0,?,infra,9,9.23246098,?,False,30,2015-10-26T03:00:00.000Z,2015-10-26T11:00:00.000Z,,2015-10-26T03:00:00.000Z,IT,LOM,00:01:36:E2:F0:39,?,45.46509933,Via Negroli
,7,20120606-00000,Milano,FASTWEB-2015,wpa,W,0,?,infra,11,9.22663021,?,False,,2017-03-09T10:00:00.000Z,2012-06-06T20:00:00.000Z,,2017-03-09T10:00:00.000Z,IT,LOM,00:01:36:E2:F0:82,?,45.43884277,Via Carlo Marochetti
,0,20121202-00000,Milano,FASTWEB-1-00XX,wpa,W,0,?,infra,10,9.13925362,?,False,,2012-12-02T15:00:00.000Z,2012-12-02T18:00:00.000Z,,2012-12-02T13:00:00.000Z,IT,LOM,00:01:36:E2:F0:85,?,45.45565796,Via Luigi Soderini
,0,20150531-00000,Milano,fastweb-casa,wep,Y,0,?,infra,6,9.11930847,?,False,,2015-05-30T22:00:00.000Z,2015-05-31T06:00:00.000Z,,2015-06-15T06:00:00.000Z,IT,LOM,00:01:36:E2:F0:89,?,45.47318268,Via San Giusto
,5,20120605-00000,Milano,FASTWEB-1-001CA2BE0F00,wep,Y,0,?,infra,6,9.18110943,?,False,21,2014-03-20T09:00:00.000Z,2012-06-05T16:00:00.000Z,,2014-03-20T07:00:00.000Z,IT,LOM,00:01:36:E2:F0:E6,?,45.43190384,Via Medeghino
,1,20160406-00000,Milano,FASTWEB-1-dMxqY6WgC5CS,wpa,W,0,?,infra,6,9.11597824,?,False,,2016-05-10T06:00:00.000Z,2016-04-06T13:00:00.000Z,,2016-05-10T06:00:00.000Z,IT,LOM,00:01:36:E2:F0:FF,?,45.4706955,Via Pio II
,5,20131226-00000,Milano,FASTWEB-1-001CA2C6D148,wpa,W,0,?,infra,1,9.14448929,?,False,,2016-10-21T07:00:00.000Z,2013-12-26T07:00:00.000Z,,2016-10-21T07:00:00.000Z,IT,LOM,00:01:36:E2:F1:19,?,45.46234894,Via Pasquale Fornari
,0,20120816-00000,Milano,FASTWEB-1-Rh3D5BSdRQRj,wpa,W,0,?,infra,1,9.1736145,?,False,25,2012-08-16T08:00:00.000Z,2012-08-16T15:00:00.000Z,,2012-08-16T06:00:00.000Z,IT,LOM,00:01:36:E2:F1:1F,?,45.43405533,Via della Chiesa Rossa
,0,20150424-00000,Milano,FASTWEB-1-uqjzMe7yzt57,wpa,W,0,?,infra,6,9.22765923,?,False,,2015-04-24T16:00:00.000Z,2015-04-17T20:00:00.000Z,,2015-06-14T05:00:00.000Z,IT,LOM,00:01:36:E2:F1:47,?,45.46216202,Viale Corsica
,0,20111207-00000,Milano,LucaloFast,wpa,W,0,?,infra,11,9.20457363,?,False,59,2011-12-07T13:00:00.000Z,2011-12-07T20:00:00.000Z,,2011-12-07T11:00:00.000Z,IT,LOM,00:01:36:E2:F1:FD,?,45.45539093,Viale Monte Nero
,2,20120212-00000,Milano,Fastweb123,wpa,W,0,?,infra,11,9.17575169,?,False,78,2012-03-31T09:00:00.000Z,2011-12-30T22:00:00.000Z,,2012-03-31T07:00:00.000Z,IT,LOM,00:01:36:E2:F2:46,?,45.44244385,Alzaia Naviglio Pavese
,2,20130114-00000,Milano,MOTOSEGA,wep,Y,0,?,infra,11,9.1793251,?,False,,2013-07-17T17:00:00.000Z,2013-01-14T22:00:00.000Z,,2013-07-17T15:00:00.000Z,IT,LOM,00:01:36:E2:F2:5D,?,45.44557953,Via Giuseppe Meda
,2,20140609-00000,Milano,FASTWEB-2017,wpa,W,0,?,infra,10,9.21698666,?,False,,2015-12-31T01:00:00.000Z,2014-06-09T04:00:00.000Z,,2015-12-31T01:00:00.000Z,IT,LOM,00:01:36:E2:F2:60,?,45.45717239,Via Marco Greppi
,1,20140623-00000,Milano,FASTWEB-1-001CA2ADAD24,wpa,W,0,?,infra,9,9.18189621,?,False,36,2016-03-12T06:00:00.000Z,2014-06-23T15:00:00.000Z,,2016-03-12T06:00:00.000Z,IT,LOM,00:01:36:E2:F2:73,?,45.44523239,Via Balilla
,0,20121121-00000,Milano,FASTWEB-NP,wpa,W,0,?,infra,11,9.19630146,?,False,,2012-11-21T08:00:00.000Z,2012-11-21T15:00:00.000Z,,2012-11-21T06:00:00.000Z,IT,LOM,00:01:36:E2:F2:76,?,45.45589447,Corso di Porta Romana
,2,20121212-00000,Milano,JoyAriClau,wpa,W,0,?,infra,1,9.2342701,?,False,8,2017-04-10T07:00:00.000Z,2012-12-12T17:00:00.000Z,,2017-04-10T07:00:00.000Z,IT,LOM,00:01:36:E2:F2:93,?,45.48148346,Via Antonio Grossich
,0,20130610-00000,Milano,FASTWEB-1-U36S9w2GiMey,wpa,W,0,?,infra,11,9.21485615,?,False,61,2013-06-11T07:00:00.000Z,2013-06-10T16:00:00.000Z,,2013-06-11T05:00:00.000Z,IT,LOM,00:01:36:E2:F3:53,?,45.45633316,Via Friuli
,0,20120605-00000,Milano,MM-FibraFast,wpa,W,0,?,infra,1,9.20630169,?,False,7,2012-06-05T09:00:00.000Z,2012-06-05T16:00:00.000Z,,2012-06-05T07:00:00.000Z,IT,LOM,00:01:36:E2:F3:5F,?,45.45172882,Via Francesco Burlamacchi
,0,20131031-00000,Milano,FASTWEB-1-jeGqdEY3o35K,wpa,W,0,?,infra,11,9.2351284,?,False,15,2013-10-31T11:00:00.000Z,2013-10-31T16:00:00.000Z,,2013-10-31T09:00:00.000Z,IT,LOM,00:01:36:E2:F3:61,?,45.46347427,Via Cardinale Mezzofanti
,4,20120827-00000,Milano,Milano00,wpa,W,0,?,infra,1,9.21499348,?,False,,2015-08-15T23:00:00.000Z,2012-08-26T17:00:00.000Z,,2015-08-15T23:00:00.000Z,IT,LOM,00:01:36:E2:F3:8A,?,45.45407104,no
,6,20120311-00000,Milano,LucaFast,none,N,0,?,infra,0,9.16486263,?,False,,2013-03-16T01:00:00.000Z,2012-02-23T22:00:00.000Z,,2013-03-15T23:00:00.000Z,IT,LOM,00:01:36:E2:F3:A7,?,45.43851852,Via Santander
,1,20150321-00000,Milano,FASTWEB-1-qeNJrCMhJGxK,wpa,W,0,?,infra,11,9.17250252,?,False,,2015-10-12T06:00:00.000Z,2015-03-21T23:00:00.000Z,,2015-10-12T06:00:00.000Z,IT,LOM,00:01:36:E2:F4:5E,?,45.44081497,Via Spezia
,5,20131225-00000,Milano,FASTWEB-1-d3GHXMNnefaQ,wpa,W,0,?,infra,11,9.16595268,?,False,6,2017-10-25T14:00:00.000Z,2013-12-25T22:00:00.000Z,,2017-10-25T14:00:00.000Z,IT,LOM,00:01:36:E2:F4:EF,?,45.44197464,Via Franco Russoli
,0,20120428-00000,Milano,FASTWEB-1-MfFqQxkEw39S,wpa,W,0,?,infra,11,9.20303154,?,False,17,2012-04-28T15:00:00.000Z,2012-04-28T20:00:00.000Z,,2012-04-28T13:00:00.000Z,IT,LOM,00:01:36:E2:F4:FA,?,45.49069214,Via Giovanni Schiaparelli
,3,20130115-00000,Milano,FASTWEB-1-001D8B49CEDC,wpa,W,0,?,infra,6,9.14881325,?,False,,2016-03-08T02:00:00.000Z,2013-01-15T07:00:00.000Z,,2016-03-08T02:00:00.000Z,IT,LOM,00:01:36:E2:F5:11,?,45.43678284,Viale Faenza
,0,20151008-00000,Milano,FASTWEB-1casa,wpa,W,0,?,infra,9,9.24227333,?,False,,2015-10-08T10:00:00.000Z,2015-10-08T18:00:00.000Z,,2015-10-08T10:00:00.000Z,IT,LOM,00:01:36:E2:F5:28,?,45.45990372,Via Decorati al Valor Civile
,0,20170405-00000,Milano,FASTWEB-1-rSGMGKtdHZKd,wpa,W,0,?,infra,11,9.14963055,?,False,,2017-04-05T14:00:00.000Z,2017-04-05T23:00:00.000Z,,2017-04-05T14:00:00.000Z,IT,LOM,00:01:36:E2:F5:35,?,45.47669983,Via Sebastiano del Piombo
,3,20130610-00000,Milano,FASTWEB-1-bVFBT7brD2M9,wpa,W,0,?,infra,11,9.21707439,?,False,,2014-11-26T18:00:00.000Z,2013-06-10T14:00:00.000Z,,2014-11-26T16:00:00.000Z,IT,LOM,00:01:36:E2:F5:41,?,45.48307037,Viale Abruzzi
,0,20130226-00000,Milano,FASTWEB-1-pVM9P2AMHpbQ,wpa,W,0,?,infra,2,9.19233418,?,False,30,2013-02-26T08:00:00.000Z,2013-02-26T14:00:00.000Z,,2013-02-26T06:00:00.000Z,IT,LOM,00:01:36:E2:F5:64,?,45.4519577,Viale Beatrice d'Este
,0,20151026-00000,Milano,FASTWEB-2012,wpa,W,0,?,infra,8,9.21057701,?,False,5,2015-10-26T00:00:00.000Z,2015-10-26T08:00:00.000Z,,2015-10-26T00:00:00.000Z,IT,LOM,00:01:36:E2:F5:7A,?,45.47858047,Via Francesco Redi
,2,20120324-00000,Milano,FASTWEB-1-GQMpP4LhA6fU,wpa,W,0,?,infra,6,9.17302227,?,False,,2012-07-15T08:00:00.000Z,2012-03-24T22:00:00.000Z,,2012-07-15T06:00:00.000Z,IT,LOM,00:01:36:E2:F5:82,?,45.44876099,Via Giovanni Segantini
,4,20120810-00000,Milano,ventiquattroWiFi,wep,Y,0,?,infra,1,9.17203236,?,False,,2015-05-11T08:00:00.000Z,2012-08-10T07:00:00.000Z,,2015-06-14T14:00:00.000Z,IT,LOM,00:01:36:E2:F5:9D,?,45.4824791,Via Giovanni Battista Bertini
,0,20130914-00000,Milano,FASTWEB-1-2dwNSuq8H6d7,wpa,W,0,?,infra,11,9.13656425,?,False,,2013-09-14T00:00:00.000Z,2013-09-14T07:00:00.000Z,,2013-09-13T22:00:00.000Z,IT,LOM,00:01:36:E2:F5:C3,?,45.50495911,Via Angelo Brunetti
,0,20130830-00000,Milano,Fastweb1530,wpa,W,0,?,infra,9,9.15287876,?,False,33,2013-08-30T18:00:00.000Z,2013-08-30T15:00:00.000Z,,2013-08-30T16:00:00.000Z,IT,LOM,00:01:36:E2:F5:C7,?,45.49029922,Via Giovanni Antonio Plana
,0,20120319-00000,Milano,FASTWEB-Bunga-LaVendetta,wpa,W,0,?,infra,6,9.22403145,?,False,,2012-03-19T08:00:00.000Z,2012-03-19T14:00:00.000Z,,2012-03-19T06:00:00.000Z,IT,LOM,00:01:36:E2:F5:F2,?,45.47558975,Via Francesco Denti
,0,20120325-00000,Milano,FASTWEB-ST,wep,Y,0,?,infra,1,9.14793491,?,False,,2012-03-25T16:00:00.000Z,2012-03-25T23:00:00.000Z,,2012-03-25T14:00:00.000Z,IT,LOM,00:01:36:E2:F6:06,?,45.4757309,Via Monte Rosa
,1,20131205-00000,Milano,MeDDaWe00,wpa,W,0,?,infra,11,9.20027351,?,False,10,2015-11-21T14:00:00.000Z,2013-12-04T09:00:00.000Z,,2015-11-21T14:00:00.000Z,IT,LOM,00:01:36:E2:F6:0E,?,45.48377228,Via Achille Zezon
,0,20171020-00000,Milano,FASTWEBCASA,wpa,W,0,?,infra,11,9.2305069,?,False,,2017-10-20T08:00:00.000Z,2017-10-20T16:00:00.000Z,,2017-10-20T08:00:00.000Z,IT,LOM,00:01:36:E2:F6:11,?,45.47428894,Via Giacomo Venezian
,0,20120605-00000,Milano,FASTWEB-1-DpN75B4dc2Jo,wpa,W,0,?,infra,11,9.1307354,?,False,,2012-06-05T05:00:00.000Z,2012-06-05T11:00:00.000Z,,2012-06-05T03:00:00.000Z,IT,LOM,00:01:36:E2:F6:22,?,45.45991135,Viale Legioni Romane
,0,20140131-00000,Milano,Rete-Pistone,wpa,W,0,?,infra,6,9.21654034,?,False,,2014-01-31T15:00:00.000Z,2014-01-31T15:00:00.000Z,,2014-01-31T13:00:00.000Z,IT,LOM,00:01:36:E2:F6:7B,?,45.4555397,Viale Umbria
,4,20140127-00000,Milano,FASTWEB-1-zTSUqi9zcaLP,wpa,W,0,?,infra,11,9.14865017,?,False,,2015-11-28T05:00:00.000Z,2014-01-26T17:00:00.000Z,,2015-11-28T05:00:00.000Z,IT,LOM,00:01:36:E2:F6:F6,?,45.48274994,Viale Paolo Onorato Vigliani
,2,20120308-00000,Milano,FASTWEB-1-SCFY6jCiXEGU,wpa,W,0,?,infra,11,9.21741104,?,False,18,2012-12-12T11:00:00.000Z,2012-03-08T15:00:00.000Z,,2012-12-12T09:00:00.000Z,IT,LOM,00:01:36:E2:F7:08,?,45.47706604,Viale Abruzzi
,0,20120827-00000,Milano,FASTWEB-1-XpeAH9odyR7d,wpa,W,0,?,infra,1,9.17670822,?,False,,2012-08-27T06:00:00.000Z,2012-08-26T16:00:00.000Z,,2012-08-27T04:00:00.000Z,IT,LOM,00:01:36:E2:F7:1F,?,45.4521904,
,0,20170526-00000,,FASTWEB-1-sh386sBtSMaZ,wpa,W,0,?,infra,6,9.27796555,?,False,,2017-05-26T14:00:00.000Z,2017-05-26T10:00:00.000Z,,2017-05-26T14:00:00.000Z,IT,LOM,00:01:36:E2:F7:77,?,45.51646042,Via Santa Rita
,2,20120321-00000,Milano,FASTWEB-1-PELAES,wpa,W,0,?,infra,12,9.15884686,?,False,,2013-01-03T05:00:00.000Z,2012-03-21T14:00:00.000Z,,2013-01-14T22:00:00.000Z,IT,LOM,00:01:36:E2:F7:80,?,45.44830322,Ripa di Porta Ticinese
,3,20120311-00000,Milano,FASTWEB-1-AvcHG2YigGwa,wpa,W,0,?,infra,6,9.1608839,?,False,,2015-09-07T13:00:00.000Z,2012-03-11T23:00:00.000Z,,2015-09-07T13:00:00.000Z,IT,LOM,00:01:36:E2:F7:A9,?,45.46261597,Via Andrea Verga
,7,20140131-00000,Milano,FASTWEB-1-AGfkgRn4ndVK,wpa,W,0,?,infra,9,9.21704292,?,False,,2017-05-05T18:00:00.000Z,2014-01-31T15:00:00.000Z,,2017-05-05T18:00:00.000Z,IT,LOM,00:01:36:E2:FA:2D,?,45.45701599,Via Marco Greppi
,0,20150608-00000,Milano,FASTWEB-1-2nJzFZ6RBnKi,wpa,W,0,?,infra,11,9.21578121,?,False,,2015-06-13T10:00:00.000Z,2015-06-08T20:00:00.000Z,,2015-06-13T10:00:00.000Z,IT,LOM,00:01:36:E2:FA:74,?,45.45409393,Viale Umbria
,2,20130717-00000,Milano,FASTWEB-1-wc4gVcY3EtEK,wpa,W,0,?,infra,6,9.17468166,?,False,,2015-09-21T06:00:00.000Z,2013-07-17T19:00:00.000Z,,2015-09-21T06:00:00.000Z,IT,LOM,00:01:36:E2:FA:77,?,45.4370842,Via della Chiesa Rossa
,0,20120212-00000,Milano,FASTWEB-1-FOIS,wpa,W,0,?,infra,6,9.14399338,?,False,57,2015-04-26T17:00:00.000Z,2011-12-30T22:00:00.000Z,,2015-06-14T06:00:00.000Z,IT,LOM,00:01:36:E2:FA:8C,?,45.44513321,Via Lodovico il Moro
,4,20120322-00000,Milano,TIPPSANT,wpa,W,0,?,infra,11,9.15613174,?,False,,2015-12-01T22:00:00.000Z,2012-03-22T00:00:00.000Z,,2015-12-01T22:00:00.000Z,IT,LOM,00:01:36:E2:FA:B4,?,45.44256973,Via Ettore Ponti
,6,20150207-00000,Milano,FASTWEB-1-r8V8p9A3MMTb,wpa,W,0,?,infra,6,9.16431904,?,False,,2016-05-15T00:00:00.000Z,2015-02-06T16:00:00.000Z,,2016-05-15T00:00:00.000Z,IT,LOM,00:01:36:E2:FA:C2,?,45.43038559,Via San Paolino
,3,20120619-00000,Milano,FASTWEB-1-gbm28x9afppu,wpa,W,0,?,infra,1,9.19443417,?,False,,2013-02-26T08:00:00.000Z,2012-06-19T08:00:00.000Z,,2013-02-26T06:00:00.000Z,IT,LOM,00:01:36:E2:FB:9A,?,45.43937302,Via dei Fontanili
,0,20130804-00000,Milano,FASTWEB-1-VUSJiLDaKkM7,wpa,W,0,?,infra,1,9.17122078,?,False,,2013-08-04T18:00:00.000Z,2013-08-04T18:00:00.000Z,,2013-08-04T16:00:00.000Z,IT,LOM,00:01:36:E2:FC:60,?,45.45107651,
,1,20131216-00000,,FASTWEB-MAGGIONI1,wpa,W,0,?,infra,6,9.12922192,?,False,2,2015-04-03T18:00:00.000Z,2013-12-16T15:00:00.000Z,,2015-04-03T16:00:00.000Z,IT,LOM,00:01:36:E2:FD:79,?,45.40911102,Via Giacomo Matteotti
comment,qos,transid,city,ssid,encryption,wep,bcninterval,dhcp,type,channel,trilong,paynet,userfound,housenumber,lasttime,firsttime,name,lastupdt,country,region,netid,freenet,trilat,road
,0,20150604-00000,Milano,dialogasrl,wpa,W,0,?,infra,2,9.14858246,?,False,15,2015-06-04T06:00:00.000Z,2015-06-04T14:00:00.000Z,,2015-06-15T09:00:00.000Z,IT,LOM,00:01:36:E2:FE:1C,?,45.48931503,Via Alessandro Arnaboldi
,0,20111207-00000,Milano,FASTWEB-1-trQQxUxwuVWr,wpa,W,0,?,infra,6,9.16930008,?,False,38,2011-12-07T13:00:00.000Z,2011-12-07T19:00:00.000Z,,2011-12-07T11:00:00.000Z,IT,LOM,00:01:36:E2:FE:BD,?,45.45843506,Viale Papiniano
,0,20120602-00000,Milano,FASTWEB-1-xYECruCfjzGn,wpa,W,0,?,infra,6,9.17508888,?,False,,2012-06-02T10:00:00.000Z,2012-06-02T15:00:00.000Z,,2012-06-02T08:00:00.000Z,IT,LOM,00:01:36:E2:FE:CA,?,45.4621315,
,3,20140429-00000,Milano,FASTWEB-2015,wpa,W,0,?,infra,11,9.15840435,?,False,,2017-05-08T14:00:00.000Z,2014-04-29T22:00:00.000Z,,2017-05-08T14:00:00.000Z,IT,LOM,00:01:36:E2:FF:2C,?,45.48577499,Corso Sempione
,5,20120417-00000,Milano,FASTWEB-1-0021965B959C,wpa,W,0,?,infra,6,9.23746586,?,False,52,2012-07-13T09:00:00.000Z,2012-04-17T07:00:00.000Z,,2014-06-17T13:00:00.000Z,IT,LOM,00:01:36:E2:FF:64,?,45.48167419,Via Carlo Valvassori Peroni
,0,20150608-00000,Milano,FASTWEB-1-ALJcT55Pzb4T,wpa,W,0,?,infra,11,9.22388935,?,False,,2015-06-13T10:00:00.000Z,2015-06-08T19:00:00.000Z,,2015-06-13T10:00:00.000Z,IT,LOM,00:01:36:E2:FF:95,?,45.45394897,Viale Molise
,7,20120321-00000,Milano,FASTWEB-1-Wh7ESRScWqSd,wpa,W,0,?,infra,11,9.16322422,?,False,38,2013-01-14T16:00:00.000Z,2012-03-21T14:00:00.000Z,,2013-01-14T22:00:00.000Z,IT,LOM,00:01:36:E2:FF:B0,?,45.44509125,Via Carlo Torre
,0,20121207-00000,,FASTWEB-1-9Ew8WrVAoH6F,wpa,W,0,?,infra,6,9.10928059,?,False,,2012-12-07T07:00:00.000Z,2012-12-07T14:00:00.000Z,,2012-12-07T05:00:00.000Z,IT,LOM,00:01:36:E3:00:40,?,45.43445587,Via Vittorio Emanuele II
,0,20140917-00000,Milano,KAPPE-MILANO,wpa,W,0,?,infra,6,9.21774197,?,False,,2014-09-17T13:00:00.000Z,2014-09-17T15:00:00.000Z,,2014-09-17T11:00:00.000Z,IT,LOM,00:01:36:E3:01:67,?,45.49603653,Via Rinuccini
,0,20140320-00000,,FASTWEB-JDR,wep,Y,0,?,infra,6,9.17224693,?,False,,2014-03-20T10:00:00.000Z,2014-03-20T16:00:00.000Z,,2014-03-20T08:00:00.000Z,IT,LOM,00:01:36:E3:01:9A,?,45.39033127,Via Eugenio Curiel
,0,20120917-00000,Milano,FASTWEB-1-kmtbm6rpNK7o,wpa,W,0,?,infra,6,9.16885757,?,False,,2012-09-17T16:00:00.000Z,2012-09-17T23:00:00.000Z,,2012-09-17T14:00:00.000Z,IT,LOM,00:01:36:E3:02:74,?,45.49968719,Via degli Imbriani
,5,20120603-00000,Milano,FASTWEB-casa,wpa,W,0,?,infra,6,9.18476391,?,False,48,2013-02-12T03:00:00.000Z,2012-06-03T23:00:00.000Z,,2013-02-12T01:00:00.000Z,IT,LOM,00:01:36:E3:03:1F,?,45.46134186,Via Torino
,5,20120603-00000,Milano,FASTWEB-1-8hDprByp7sEL,wpa,W,0,?,infra,1,9.18518066,?,False,42,2013-02-12T03:00:00.000Z,2012-06-03T23:00:00.000Z,,2013-02-12T01:00:00.000Z,IT,LOM,00:01:36:E3:03:24,?,45.46147919,Via Torino
,0,20120606-00000,Milano,802.11g-AP,wpa,W,0,?,infra,11,9.21037579,?,False,,2012-06-06T14:00:00.000Z,2012-06-06T20:00:00.000Z,,2012-06-06T12:00:00.000Z,IT,LOM,00:12:0E:51:A6:6B,?,45.44061661,Viale Ortles
,0,20120306-00000,,FASTWEB-1-oLCQh7WYEjAW,wpa,W,0,?,infra,6,9.06230831,?,False,,2012-03-06T02:00:00.000Z,2012-03-06T09:00:00.000Z,,2012-03-06T00:00:00.000Z,IT,LOM,00:01:36:E3:05:60,?,45.46559143,Via Tommaso Edison
,0,20120713-00000,Milano,802.11g-AP,none,N,0,?,infra,13,9.21972275,?,False,15,2012-07-13T09:00:00.000Z,2012-07-13T16:00:00.000Z,,2012-07-13T07:00:00.000Z,IT,LOM,00:12:0E:51:A9:35,?,45.48035812,Via Donatello
,0,20101127-00000,Milano,802.11g-AP,unknown,?,0,?,,6,9.15229225,?,False,,2010-11-27T17:00:00.000Z,2010-11-27T23:00:00.000Z,,2010-11-27T15:00:00.000Z,IT,LOM,00:12:0E:51:C6:23,?,45.51124954,Via Dante Chiasserini
,5,20120315-00000,,simons_wifis,wpa2,2,0,?,infra,3,9.27792835,?,False,,2012-08-29T14:00:00.000Z,2012-03-15T19:00:00.000Z,,2012-08-29T12:00:00.000Z,IT,LOM,00:12:0E:51:CE:65,?,45.52223587,Via Martin Luther King
,0,20150930-00000,Milano,Fastweb,wpa2,2,0,?,infra,13,9.22589684,?,False,8,2015-09-30T09:00:00.000Z,2015-09-30T18:00:00.000Z,,2015-09-30T09:00:00.000Z,IT,LOM,00:12:0E:51:CF:FB,?,45.48088837,Via Giovanni Pacini
,2,20151128-00000,Milano,thermoricerche-wifi,wpa,W,0,?,infra,13,9.15783882,?,False,,2016-03-23T06:00:00.000Z,2015-11-28T14:00:00.000Z,,2016-03-23T06:00:00.000Z,IT,LOM,00:12:0E:51:E6:17,?,45.48692703,Corso Sempione
,3,20120707-00000,Milano,FASTWEB-1-gnMGHb6wLa5N,wpa,W,0,?,infra,1,9.17580795,?,False,,2012-10-29T09:00:00.000Z,2012-07-07T15:00:00.000Z,,2012-10-29T07:00:00.000Z,IT,LOM,00:01:36:E4:1D:8B,?,45.46608734,Via Giosuè Carducci
,0,20121212-00000,Milano,FASTWEB-4,wpa,W,0,?,infra,11,9.19694233,?,False,,2012-12-12T11:00:00.000Z,2012-12-12T13:00:00.000Z,,2012-12-12T09:00:00.000Z,IT,LOM,00:01:36:E4:20:C4,?,45.50487518,Viale Giovanni Suzzani
,3,20120605-00000,Milano,FASTWEB-1-ZAixsgTPdcbo,wpa,W,0,?,infra,6,9.21293163,?,False,33,2015-10-26T01:00:00.000Z,2012-06-05T15:00:00.000Z,,2015-10-26T01:00:00.000Z,IT,LOM,00:01:36:E4:22:B2,?,45.47377396,Viale Regina Giovanna
,0,20170925-00000,Milano,FASTWEB-1-B2hJm9rYiPir,wpa,W,0,?,infra,11,9.20930672,?,False,22,2017-09-25T01:00:00.000Z,2017-09-25T10:00:00.000Z,,2017-09-25T01:00:00.000Z,IT,LOM,00:01:36:E4:24:F2,?,45.4841156,Via Errico Petrella
